qid,cond,context,answer,gold_in_context,prompt_tokens,gen_seconds,faithful,correct,faithful_v2,correct_v2,judge_parsed,judge_raw,refused
w049,G,['wiki_02609'],2.5%,1,499,0.3272622227668762,0,0,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w050,G,['wiki_00806'],المعلومة غير متوفرة في النصوص,0,382,0.3272622227668762,0,0,0,0,1,"مدعوم: لا
مطابق: لا",1
w051,G,['wiki_01040'],ثمانية وعشرين سنه,1,470,0.3272622227668762,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w052,G,['wiki_01040'],19 ماي 1881م,1,466,0.3272622227668762,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w053,G,['wiki_02950'],المعلومة غير متوفرة في النصوص,0,441,0.3272622227668762,1,0,0,0,1,"مدعوم: لا
مطابق: لا",1
w054,G,['wiki_02950'],المعلومة غير متوفرة في النصوص,0,436,0.3272622227668762,0,0,0,0,1,"مدعوم: لا
مطابق: لا",1
w055,G,['wiki_00949'],أربعة وثلاثون موقعا,1,438,0.3272622227668762,0,0,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w056,G,['wiki_00949'],ترجع إلى 4000-ق-م 8000-ق.م,1,435,0.3272622227668762,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w057,G,['wiki_02594'],سعيد العلام,1,498,0.43880170583724976,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w058,G,['wiki_02594'],جائزة كتارا للرواية العربية وفأي عام 2020,1,506,0.43880170583724976,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w059,G,['wiki_01477'],بوليساريو اقترحت إقحام الصحراويين الذين تم إحصاؤهم من قبل الاستعمار الإسباني سنة 1974م.,1,348,0.43880170583724976,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w060,G,['wiki_01477'],الساقية الحمراء,1,345,0.43880170583724976,0,0,0,0,1,"مدعوم: لا
مطابق: لا",0
w061,G,['wiki_00652'],13 ماي 1801,1,465,0.43880170583724976,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w062,G,['wiki_00652'],تمت بدء الحرب في عهد توماس جيفرسون.,1,459,0.43880170583724976,1,1,1,0,1,"مدعوم: نعم
مطابق: لا",0
w063,G,['wiki_00873'],الزربية و الجلباب,1,357,0.43880170583724976,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w064,G,['wiki_00873'],صناعة الفخار، الدباغة، ضياغة الحلي.,1,355,0.43880170583724976,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w065,G,['wiki_00622'],عاشو في جماعات منعزلة ومغلقة، كيان كلها مستقل بخصوصياتها.,1,423,0.3576536476612091,0,0,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w066,G,['wiki_00622'],المعلومة غير متوفرة في النصوص,1,427,0.3576536476612091,0,0,0,0,1,"مدعوم: لا
مطابق: لا",1
w067,G,['wiki_00872'],1600طن,0,486,0.3576536476612091,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w068,G,['wiki_00872'],مدينة مكناس,0,484,0.3576536476612091,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w069,G,['wiki_00193'],1500 متر,1,475,0.3576536476612091,1,0,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w070,G,['wiki_01791'],سنة 1614,0,399,0.3576536476612091,0,0,0,0,1,"مدعوم: لا
مطابق: لا",0
w071,G,['wiki_01791'],المعلومة غير متوفرة في النصوص,0,400,0.3576536476612091,1,1,0,0,1,"مدعوم: لا
مطابق: لا",1
w072,G,['wiki_01795'],1614 و1681,1,454,0.3576536476612091,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w073,G,['wiki_02019'],يوليوز - غشت 1947,1,445,0.44702306389808655,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w074,G,['wiki_02015'],المعلومة غير متوفرة في النصوص,0,438,0.44702306389808655,0,0,0,0,1,"مدعوم: لا
مطابق: لا",1
w075,G,['wiki_01101'],تنتشر السلالة ديال البقر والماس زعير في كل من منطقة الرماني وزمور وزعير وقبائل زيان خاصة في منطقة مريرت.,1,453,0.44702306389808655,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w076,G,['wiki_01101'],سنة 1981,1,450,0.44702306389808655,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w077,G,['wiki_01101'],سلالة مكناس,1,454,0.44702306389808655,0,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w078,G,['wiki_00645'],مدينة الحاجب كاينة على ارتفاع 1200 متر فوق سطح البحر.,1,488,0.44702306389808655,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w079,G,['wiki_00643'],تبعد مدينة الحاجب عن مكناس بمسافة 32 كلم.,0,473,0.44702306389808655,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w080,G,['wiki_00645'],المغارة التي تشبه وجه الأسد,1,488,0.44702306389808655,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w081,G,['wiki_01214'],المعلومة غير متوفرة في النصوص,0,417,0.4595596492290497,0,0,0,0,1,"مدعوم: لا
مطابق: لا",1
w082,G,['wiki_01216'],الأيام الثلاثة الأولى مخصصة للمحترفين، والأيام الثلاثة الأخرى مفتوحة لعامة الناس.,1,417,0.4595596492290497,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w083,G,['wiki_01216'],"مساحة المعرض الدولي للفلاحة بالمغرب تقدر بـ 370,000 m2.",1,409,0.4595596492290497,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w084,G,['wiki_02925'],السياحة,1,449,0.4595596492290497,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w085,G,['wiki_02926'],المشاكل اللي كتعاني منها مدينة مرزوكة هي غياب الأساتذة ومرافقهم مهمشة ووجود نقص في المدارس الإعدادية والثانوية.,0,464,0.4595596492290497,1,0,0,0,1,"مدعوم: لا
مطابق: لا",0
w086,G,['wiki_01372'],سنة 2012,1,464,0.4595596492290497,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w087,G,['wiki_01372'],المعلومة غير متوفرة في النصوص,1,467,0.4595596492290497,1,0,0,0,1,"مدعوم: لا
مطابق: لا",1
w088,G,['wiki_01372'],المساحة ديال المنطقة الحرة الأطلسية تقارب 500 هكتار.,1,465,0.4595596492290497,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w089,G,['wiki_01161'],أُحدثت سنة 2009، ويرأسها رئيس الحكومة,1,414,0.39645078778266907,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w090,G,['wiki_01161'],"الcommittee aim is to propose measures aimed at improving the legal and regulatory framework for business, coordinate their implementation, and evaluate their impact on concerned sectors.",1,408,0.39645078778266907,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w091,G,['wiki_00904'],المعلومة غير متوفرة في النصوص,1,439,0.39645078778266907,0,0,0,0,1,"مدعوم: لا
مطابق: لا",1
w092,G,['wiki_00904'],مدينة مراكش,1,450,0.39645078778266907,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w093,G,['wiki_00323'],المعلومة غير متوفرة في النصوص,0,459,0.39645078778266907,0,0,0,0,1,"مدعوم: لا
مطابق: لا",1
w094,G,['wiki_00324'],نهر السنغال,1,502,0.39645078778266907,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w095,G,['wiki_02031'],2 كم,1,384,0.39645078778266907,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w096,G,['wiki_00650'],مرسوم رقم 2.24.1122,1,411,0.39645078778266907,1,0,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w097,G,['wiki_00650'],توحيد الحد الأدنى للأجور بين القطاعات الفلاحية وغير الفلاحية خلال ثلاث سنوات,1,410,0.39066973328590393,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w098,G,['wiki_01204'],المدرسة البوعنانية تبنيت ففاس ما بين عامي 1350م و1355م,1,393,0.39066973328590393,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w099,G,['wiki_01204'],باب بوجلود هو المدخل الرئيسي ديال فاس البالي.,1,395,0.39066973328590393,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w100,G,['wiki_01367'],المقاعد كاينة فطائرة بوينغ 767-300 هي 167 مقعد.,1,448,0.39066973328590393,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w101,G,['wiki_02635'],المعلومة غير متوفرة في النصوص,0,492,0.39066973328590393,1,1,0,0,1,"مدعوم: لا
مطابق: لا",1
w102,G,['wiki_02640'],تفوقة 39.6,1,415,0.39066973328590393,1,0,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w103,G,['wiki_02640'],واد الشارف واد تبودة وادي مسخسخة وادي وزين,1,417,0.39066973328590393,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w104,G,['wiki_00431'],التداخل بين النزعة اللبرالية والتوجيه الاقتصادي مع سياسة حمائية وتدخل حكومي في الاقتصاد والاجتماع.,1,445,0.39066973328590393,1,1,1,0,1,"مدعوم: نعم
مطابق: لا",0
w105,G,['wiki_00431'],أرساء الاستقلالية الاقتصادية,1,443,0.5349503457546234,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w106,G,['wiki_00565'],تأسس البنك المخزني المغربي سنة 1907 في طنجة شمال المغرب.,1,445,0.5349503457546234,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w107,G,['wiki_00565'],1955,1,449,0.5349503457546234,0,0,0,0,1,"مدعوم: لا
مطابق: لا",0
w108,G,['wiki_02856'],الم不在乎ة الأهم لي خلا مؤتمر الجزيرة الخضراء يتنظم فـ1906 هو تحديد ما يجب القيام به فيما يتعلق بالمغرب وإيجاد حل للأزمة المغربية الأولى بين فرنسا وألمانيا.,0,443,0.5349503457546234,1,0,0,0,1,"مدعوم: لا
مطابق: لا",0
w109,G,['wiki_00738'],أحمد بن المهدي الغزال,1,413,0.5349503457546234,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w110,G,['wiki_00738'],لتجديد الصلح بين الدولتين وإطلاق صراح الأسرى الجزائريين بإسبانيا,1,415,0.5349503457546234,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w111,G,['wiki_02472'],أصفراو تعني المنطقة المقعرة.,1,405,0.5349503457546234,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w112,G,['wiki_02472'],كانوا ساكنين في الكهوف والمغارات.,1,405,0.5349503457546234,1,1,1,0,1,"مدعوم: نعم
مطابق: لا",0
w113,G,['wiki_02472'],بلدة البهاليل,1,413,0.4187127947807312,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w114,G,['wiki_01117'],بعد 35 كلم,1,445,0.4187127947807312,1,0,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w115,G,['wiki_01117'],مسجد، وحمام، ومركز تجاري.,1,445,0.4187127947807312,1,1,1,0,1,"مدعوم: نعم
مطابق: لا",0
w116,G,['wiki_01117'],استولى الجيش البرتغالي على القصر الصغير في يوم 23 أكتوبر 1458م وقائده كان ألفونس الخامس.,1,450,0.4187127947807312,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w117,G,['wiki_01242'],ألبرت حوراني,1,311,0.4187127947807312,0,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w118,G,['wiki_01242'],المحامِك والوزارات والجيش,1,323,0.4187127947807312,1,1,1,0,1,"مدعوم: نعم
مطابق: لا",0
w119,G,['wiki_01894'],المساحة ديال القصبة المخزنية فتزنيت هي 6704م² وعدد الأبراج فيها هو 5.,1,456,0.4187127947807312,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w120,G,['wiki_01894'],تنسب للقائد الحاحي محمد أغناج.,1,446,0.4187127947807312,1,1,1,0,1,"مدعوم: نعم
مطابق: لا",0
w121,G,['wiki_02269'],نعم، كانت معروفة أوعبيد الله في العصر المريني.,1,440,0.31578901410102844,1,1,1,0,1,"مدعوم: نعم
مطابق: لا",0
w122,G,['wiki_02787'],وفرة سمك الشابل والتون في أزمور والإقبال الأوروبي على شرائه,1,501,0.31578901410102844,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w123,G,['wiki_02787'],سنة 1476,1,495,0.31578901410102844,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w124,G,['wiki_02319'],لقب عاصمة الشاوية,1,422,0.31578901410102844,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w125,G,['wiki_02319'],83 كم,1,420,0.31578901410102844,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w126,G,['wiki_02319'],الرمز ديال مدينة سطات هو الحصان.,1,419,0.31578901410102844,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w127,G,['wiki_02319'],altura 370 مترا,1,425,0.31578901410102844,1,0,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w128,G,['wiki_00186'],اللون لي دارو الموحدين شعار ديالهم هو البيضاء.,0,440,0.31578901410102844,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w129,G,['wiki_00186'],المعلومة غير متوفرة في النصوص,0,440,0.797992467880249,1,1,0,0,1,"مدعوم: لا
مطابق: لا",1
w130,G,['wiki_01860'],المعلومة غير متوفرة في النصوص,1,453,0.797992467880249,1,0,0,0,1,"مدعوم: لا
مطابق: لا",1
w131,G,['wiki_01845'],المعيشة ديال المهاجرين القاطنين بديار المهجر.,0,475,0.797992467880249,0,0,0,0,1,"مدعوم: لا
مطابق: لا",0
w132,G,['wiki_02297'],وسط واحة كبيرة جنوب الأطلس الكبير.,1,437,0.797992467880249,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w133,G,['wiki_02297'],مدينة القيروان,1,444,0.797992467880249,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w134,G,['wiki_02297'],سِجِلْمَاسَةَ تَبِنَتْ سِنَةَ 140 هِجْرِيَّةَ وشَكْوْنِ لِعِيْسَى بِنِ يَزِيدِ الأَسْوَدِ بَنَىَهَا.,1,441,0.797992467880249,1,0,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w135,G,['wiki_01432'],من 17% إلى 19%.,1,435,0.797992467880249,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w136,G,['wiki_01432'],67 %,1,425,0.797992467880249,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w137,G,['wiki_01432'],100 درهم,1,435,0.6652023494243622,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w138,G,['wiki_02057'],مصادر الدخل اللي اعتمدات عليهم جمهورية الريف هي: ضرائب على شكل نقود أو محاصيل، مداخيل الزكاة على شكل نقود أو محاصيل زراعية، غرامات، تبرعات السكان والقبائل، فداء الأسرى.,1,431,0.6652023494243622,0,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w139,G,['wiki_02057'],20 ألف بيزيتا سنويا,1,430,0.6652023494243622,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w140,G,['wiki_02057'],سياسة سحب الأراضي الزراعية من من يعجز أو يتهاون في زرعها.,1,434,0.6652023494243622,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w141,G,['wiki_00048'],عزيز أخنوش,1,469,0.6652023494243622,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w142,G,['wiki_00048'],عبد الوافي لفتيت,1,469,0.6652023494243622,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w143,G,['wiki_02467'],المعلومة غير متوفرة في النصوص,1,458,0.6652023494243622,1,0,0,0,1,"مدعوم: لا
مطابق: لا",1
w144,G,['wiki_02467'],نشأ بمدينة نفيس,1,454,0.6652023494243622,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w145,G,['wiki_00600'],توفى باه ديال التهامي الكلاوي ف سنة 1956 وشكون تكلف بيه من بعد باشا مراكش.,0,448,0.4931064546108246,0,0,0,0,1,"مدعوم: لا
مطابق: لا",0
w146,G,['wiki_00604'],المعلومة غير متوفرة في النصوص,0,498,0.4931064546108246,0,0,0,0,1,"مدعوم: لا
مطابق: لا",1
w147,G,['wiki_02939'],تدشين مستشفى القرب بأحفير تم في يوم 25 يوليوز 2024.,1,443,0.4931064546108246,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w148,G,['wiki_02939'],خالد آيت الطالب,1,447,0.4931064546108246,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w149,G,['wiki_01469'],七年,1,475,0.4931064546108246,1,0,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w150,G,['wiki_02705'],مهرجانها الثقافي الدولي,1,417,0.4931064546108246,1,0,0,0,1,"مدعوم: لا
مطابق: لا",0
w151,G,['wiki_01062'],المستغلال اللي فرض على الأمازيغ من قبل الرومان، كسيطرة على الأراضي الفلاحية والأعباء المادية، واستعمال القوة لإخضاعهم.,1,446,0.4931064546108246,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w152,G,['wiki_01062'],تاكفاريناس وأديمون,1,450,0.4931064546108246,1,0,1,0,1,"مدعوم: نعم
مطابق: لا",0
w153,G,['wiki_02491'],تأسس صندوق محمد السادس للاستثمار في عام 2021.,1,419,0.3783775866031647,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w154,G,['wiki_02491'],المقر الرئيسي في مدينة الرباط.,1,426,0.3783775866031647,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w155,G,['wiki_02491'],في سياق تدابير الإنعاش الاقتصادي المعتمدة في أعقاب جائحة كوفيد-19.,1,422,0.3783775866031647,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w156,G,['wiki_02032'],المعلومة غير متوفرة في النصوص,0,492,0.3783775866031647,1,1,0,0,1,"مدعوم: لا
مطابق: لا",1
w157,G,['wiki_02034'],المعلومة غير متوفرة في النصوص,0,392,0.3783775866031647,0,0,0,0,1,"مدعوم: لا
مطابق: لا",1
w158,G,['wiki_02388'],ارتفعت الساكنة الحضرية من 13 إلى 17 مليون نسمة.,1,463,0.3783775866031647,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
