qid,cond,context,answer,gold_in_context,generator,faithful,correct,judge_parsed,judge_raw,correct_oldjudge,faithful_oldjudge,judge_version,refused
w044,H,['wiki_02194'],نسبة الفئة العمرية لي أقل من 15 عام فإقليم خنيفرة هي 24.5%.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,1,Atlas-Chat-9B/v2,0
w045,H,['wiki_01074'],باش يشجع الاستثمارات والصادرات، ويساهم فتمويل مشروع طرامواي الرباط - سلا.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,1,Atlas-Chat-9B/v2,0
w046,H,['wiki_01663'],عدد الجماعات فالمغرب فـ2009 وصل لـ1503 جماعة.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w047,H,['wiki_02386'],المساحة المسقية دابا فالمغرب هي 1050000 هكتار.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w048,H,['wiki_02386'],كتساهم الزراعة المسقية في 75% من الصادرات الفلاحية.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w049,H,['wiki_02609'],بنك المغرب وسع النطاق ديال تقلب سعر الصرف لـ 2.5% زيادة ولا نقصان، مقارنة مع 0.3% قبل.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w050,H,['wiki_02609'],الهدف ديال الحكومة هو باش تنقص الدين العمومي لـ60% من إجمالي الناتج المحلي بحلول عام 2021.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,1,Atlas-Chat-9B/v2,0
w051,H,['wiki_01040'],ثورة الشيخ بوعمامة دامت ثماني وعشرين سنة.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w052,H,['wiki_01040'],معركة تازينة وقعات فـ19 ماي 1881م.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w053,H,['wiki_02955'],المزة فالمطبخ ديال يهود المغرب كتتكون من 6-8 أنواع ديال السلطة.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,1,Atlas-Chat-9B/v2,0
w054,H,['wiki_02955'],كانو كيتبلو السلطة بالفلفل وزيت الزيتون والكمون، وحتى الخل كان كيتستعمل تحت تأثير المطبخ الفرنسي.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,1,Atlas-Chat-9B/v2,0
w055,H,['wiki_00949'],أكثر من أربعة وثلاثون موقع.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,1,Atlas-Chat-9B/v2,0
w056,H,['wiki_00949'],النقوش الصخرية ديال السمارة كيرجع تاريخها لـ 4000-ق-م 8000-ق.م.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,1,Atlas-Chat-9B/v2,0
w057,H,['wiki_02594'],الدكتور سعيد العلام,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w058,H,['wiki_02594'],فـ2020، عذراء غرناطة ربحات جائزة كتارا للرواية العربية فصنف الرواية غير المنشورة.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w059,H,['wiki_01477'],البوليساريو بغات غير الصحراويين اللي دارهم الاستعمار الإسباني فالإحصاء ديال 1974.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,1,Atlas-Chat-9B/v2,0
w060,H,['wiki_01477'],السلطات الإسبانية رحلات القبائل الصحراوية من إقليم الساقية الحمراء إلى إقليم واد نون فالمغرب.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,1,Atlas-Chat-9B/v2,0
w061,H,['wiki_00652'],13 مايو 1801.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w062,H,['wiki_00652'],توماس جيفرسون,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w063,H,['wiki_00873'],الصناعات التقليدية لي مشهورة بمركز الريش هي الزربية والجلباب.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,1,Atlas-Chat-9B/v2,0
w064,H,['wiki_00873'],الصناعات لي ماشي كاينة فمنطقة الريش هي: صناعة الفخار، الدباغة، و صناعة الحلي.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",0,0,Atlas-Chat-9B/v2,0
w065,H,['wiki_00622'],الأمازيغ ديال الأطلس المتوسط عاشو فجماعات منعزلة ومغلقة، كل قبيلة كانت كيان مستقل بخصوصياتها، بلا علاقات واضحة مع القبائل لي حداها.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,1,Atlas-Chat-9B/v2,0
w066,H,['wiki_00622'],لا، القبائل الأمازيغية ما عرفات حتى نوع ديال الاتحاد الكونفدرالي، رغم الغزوات الفينيقية والرومانية والوندالية والعربية.,1,MBZUAI-Paris/Atlas-Chat-9B,1,0,1,"مدعوم: نعم
مطابق: لا",1,0,Atlas-Chat-9B/v2,0
w067,H,['wiki_00879'],سعتها تصل إلى 1600طن.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w068,H,['wiki_00879'],الفائض ديال تعاونية الحليب ديال الريش كيتباع فمدينة مكناس.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,1,Atlas-Chat-9B/v2,0
w069,H,['wiki_00193'],درجات الحرارة كتنقص بشكل ملحوظ في المرتفعات اللي تتجاوز 1500 متر خلال فصل الشتاء.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,1,Atlas-Chat-9B/v2,0
w070,H,['wiki_01795'],الإسبان سماو الموقع باسم سان ميغيل دي أولطرامار.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,1,Atlas-Chat-9B/v2,0
w071,H,['wiki_01795'],1500 جندي.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w072,H,['wiki_01795'],الإسبان بقاو فالمعمورة بين 1614 و1681.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,1,Atlas-Chat-9B/v2,0
w073,H,['wiki_02019'],مركز المراقب المدني تخلق فجرادة فـ يوليوز – غشت 1947.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w074,H,['wiki_02019'],الجماعة كانت مكونة من منتخبين مختارين من قبل رؤساء العائلات حسب الانتماء الإثني لكل مجموعة قبيلة.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w075,H,['wiki_01101'],السلالة ديال البقر والماس زعير كتنتشر فمنطقة الرماني، زمور، زعير، وقبائل زيان خاصة فمنطقة مريرت.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,1,Atlas-Chat-9B/v2,0
w076,H,['wiki_01101'],تكتشفات ف 1981.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",0,1,Atlas-Chat-9B/v2,0
w077,H,['wiki_01101'],سلالة مكناس هي لي مخصصة لإنتاج الحليب بلا منازع.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,1,Atlas-Chat-9B/v2,0
w078,H,['wiki_00645'],مدينة الحاجب كاينة على ارتفاع 1200 متر فوق سطح البحر.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,1,Atlas-Chat-9B/v2,0
w079,H,['wiki_00645'],مدينة الحاجب بعيدة على مكناس ب 32 كيلومتر جنوبا.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w080,H,['wiki_00645'],أشهر مغارة فمدينة الحاجب هي المغارة لي كتشبه وجه الأسد.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,1,Atlas-Chat-9B/v2,0
w081,H,['wiki_01216'],المعرض كيدوم 6 أيام.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w082,H,['wiki_01216'],الأيام الثلاثة الأولى مخصصة للمحترفين، والأيام الثلاثة الأخرى مفتوحة لعامة الناس.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w083,H,['wiki_01216'],"المعرض كيوصل لـ370,000 m2.",1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w084,H,['wiki_02925'],الاقتصاد ديال مرزوكة كيعتمد بشكل كبير على السياحة.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,1,Atlas-Chat-9B/v2,0
w085,H,['wiki_02925'],مدينة مرزوكة كتعاني من ضعف في الخدمات، نقص في البنية التحتية، وعيان في قطاع الصحة.,1,MBZUAI-Paris/Atlas-Chat-9B,1,0,1,"مدعوم: نعم
مطابق: لا",1,1,Atlas-Chat-9B/v2,0
w086,H,['wiki_01372'],تم افتتاحها سنة 2012.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w087,H,['wiki_01372'],المنطقة الحرة الأطلسية بعيدة على الدار البيضاء بحوالي 120 كيلومتر.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w088,H,['wiki_01372'],الموقع والبنية التحتية تقع المنطقة الحرة الأطلسية على مساحة تقارب 500 هكتار.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w089,H,['wiki_01161'],حدثات اللجنة الوطنية لمناخ الأعمال ف 2009 و كيرأسها رئيس الحكومة.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w090,H,['wiki_01161'],الهدف ديال اللجنة الوطنية لمناخ الأعمال هو اقتراح التدابير اللي كتحسن الإطار القانوني والتنظيمي للأعمال، وتنسيق تنفيذها، وتقييم أثرها على القطاعات المعنية.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,1,Atlas-Chat-9B/v2,0
w091,H,['wiki_00904'],لا، المغرب الأقصى ما كانش تحت السيادة الفعلية ولا الاسمية ديال العثمانيين.,1,MBZUAI-Paris/Atlas-Chat-9B,1,0,1,"مدعوم: نعم
مطابق: لا",1,0,Atlas-Chat-9B/v2,0
w092,H,['wiki_00904'],مراكش,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w093,H,['wiki_00324'],إقليم شنقيط تابع لموريتانيا منذ استقلالها عن فرنسا سنة 1960.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w094,H,['wiki_00324'],حسب الحجج التاريخية، السيادة ديال سلاطين المغرب امتدت حتى نهر السنغال.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w095,H,['wiki_02031'],سوق خميس تمسمان بعيد 2 كم على وسط المدينة الصغيرة ديال كرونة.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,1,Atlas-Chat-9B/v2,0
w096,H,['wiki_00650'],الزيادة الأخيرة فالأجر الفلاحي تصادق عليها بموجب المرسوم رقم 2.24.1122 في 26 ديسمبر 2024.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w097,H,['wiki_00650'],اتفاق أبريل 2011 نص على توحيد الحد الأدنى للأجور بين القطاعات الفلاحية وغير الفلاحية خلال ثلاث سنوات.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w098,H,['wiki_01204'],المدرسة البوعنانية تبنات ما بين عامي 1350م و1355م.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w099,H,['wiki_01204'],باب بوجلود هو المدخل الرئيسي ديال فاس البالي.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,1,Atlas-Chat-9B/v2,0
w100,H,['wiki_01367'],الطيارة بوينغ 767-300 ديال المسار نيويورك - مراكش فيها 167 مقعد.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w101,H,['wiki_02640'],كمية الشتا فالعام فمدينة عين بني مطهر ما تتعداش 200 ملم.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w102,H,['wiki_02640'],الحرارة كتفوت 39.6 درجة فالصيف فعين بني مطهر.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w103,H,['wiki_02640'],أبرز الوديان ديال عين بني مطهر هوما: واد الشارف، واد تبودة، وادي مسخسخة، وادي وزين.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,1,Atlas-Chat-9B/v2,0
w104,H,['wiki_00431'],النموذج الاقتصادي المغربي ما بين 1956 و1982 كان مختلط، تداخلت فيه النزعة اللبرالية مع التوجيه الاقتصادي، وسياسة تجارية حمائية، وتدخل وازن للسلطات الحكومية في السياسات الاقتصادية والاجتماعية.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,1,Atlas-Chat-9B/v2,0
w105,H,['wiki_00431'],أولى الأوراش الاقتصادية ديال أول الحكومات المغربية كانت إرساء الاستقلالية الاقتصادية، لدولة خارجة للتو من الاستعمار، وذلك عبر إصدار العملة الوطنية، وخلق مؤسسات الوصاية والتوجيه الاقتصادي، وإرساء نظام بنكي عصري.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,1,Atlas-Chat-9B/v2,0
w106,H,['wiki_00565'],البنك المخزني المغربي تأسس فعام 1907 فطنجة، شمال المغرب.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,1,Atlas-Chat-9B/v2,0
w107,H,['wiki_00565'],حتى لعام 1959.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w108,H,['wiki_00565'],الارتفاع المضطرد لمديونية الدولة المغربية الخارجية لدى القوى الأوروبية كان هو السبب الرئيسي لي خلا مؤتمر الجزيرة الخضراء يتنظم فـ1906.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,1,Atlas-Chat-9B/v2,0
w109,H,['wiki_00738'],السفير الثاني لي زار الأسكوريال هو أحمد بن المهدي الغزال.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w110,H,['wiki_00738'],مشا محمد بن عثمان المكناسي سفير السلطان محمد الثالث لدى بلاط «كارلوس الثالث» باش يوقع معاه معاهدة لتجديد الصلح بين الدولتين، وإطلاق صراح الأسرى الجزائريين بإسبانيا.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w111,H,['wiki_02472'],كلمة أصفراو بالأمازيغية كتعني المنطقة المقعرة.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w112,H,['wiki_02472'],أول ناس ديال صفرو كانو ساكنين فالكهوف والمغارات.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w113,H,['wiki_02472'],البلدة لي قريبة من صفرو وباقي فيها شي ناس ساكنين فالكهوف هي البهاليل.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,1,Atlas-Chat-9B/v2,0
w114,H,['wiki_01117'],القصر الصغير كاين على بعد 35 كيلومتر من الطريق لي كتربط طنجة وتطوان.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,1,Atlas-Chat-9B/v2,0
w115,H,['wiki_01117'],البقايا الأثرية لي كاينة فموقع القصر الصغير هي مسجد، وحمام، ومركز تجاري تعود إلى فترات تاريخية تمتد من القرن 12 الميلادي إلى غاية القرن 14 الميلادي.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,1,Atlas-Chat-9B/v2,0
w116,H,['wiki_01117'],الجيش البرتغالي بقيادة ألفونس الخامس استولى على القصر الصغير فـ23 أكتوبر 1458م.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w117,H,['wiki_01242'],ألبرت حوراني.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w118,H,['wiki_01242'],المحاكِم والوزارات والجيش.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,1,Atlas-Chat-9B/v2,0
w119,H,['wiki_01894'],المساحة ديال القصبة المخزنية فتزنيت كتوصل ل 6704م²، وعدد الأبراج ديالها هو 5.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,1,Atlas-Chat-9B/v2,0
w120,H,['wiki_01894'],القصبة المخزنية ديال تزنيت كتنسب للقائد الحاحي محمد أغناج.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,1,Atlas-Chat-9B/v2,0
w121,H,['wiki_02269'],كانت معروفة بقصبة المرينيين فالعصر المريني.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w122,H,['wiki_02787'],وفرة سمك الشابل والتون في أزمور، والإقبال الأوروبي على شرائه، كان سبباً مباشراً في استعجال احتلالها من طرف البرتغاليين.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,1,Atlas-Chat-9B/v2,0
w123,H,['wiki_02787'],إسبانيا بنات برج عسكري عند مصب وادي الشبيكة فعام 1476.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w124,H,['wiki_02319'],"لقب سطات هو ""عاصمة الشاوية"".",1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w125,H,['wiki_02319'],83 كم,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w126,H,['wiki_02319'],الرمز ديال مدينة سطات هو الحصان.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,1,Atlas-Chat-9B/v2,0
w127,H,['wiki_02319'],ارتفاع سطات على سطح البحر حوالي 370 مترا.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,1,Atlas-Chat-9B/v2,0
w128,H,['wiki_01749'],البياض,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w129,H,['wiki_01749'],المرابطين كانو كيستعملو اللون الكحل فزيهم باش يبينو الاحترام ديالهم للعباسيين، اللي كانو كيعترفو بالسلطة الرمزية ديالهم.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,1,Atlas-Chat-9B/v2,0
