qid,cond,prompt,context,answer,gold_in_context,faithful,correct,judge_raw,refused
w197,B,P3,"['wiki_00930', 'wiki_00076', 'wiki_00685', 'wiki_00891', 'wiki_02321']",المعلومة غير متوفرة في النصوص,1,1,0,"مدعوم: نعم
مطابق: لا",1
w198,B,P3,"['wiki_01051', 'wiki_02093', 'wiki_01449', 'wiki_00930', 'wiki_01052']",بويع ست مرات.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w199,B,P3,"['wiki_01000', 'wiki_00993', 'wiki_00999', 'wiki_00424', 'wiki_02709']",المعلومة غير متوفرة في النصوص,1,1,1,"مدعوم: نعم
مطابق: نعم",1
w200,B,P3,"['wiki_00698', 'wiki_02910', 'wiki_01688', 'wiki_00722', 'wiki_02019']","فيوليوز 1936 كان لدى إسبانيا جيش يتكون من 34,000 رجل في المغرب، بما في ذلك القوات الأهلية النظامية.",1,1,1,"مدعوم: نعم
مطابق: نعم",0
w001,F,P3,['wiki_02359'],593 168,1,1,0,"مدعوم: نعم
مطابق: لا",0
w002,F,P3,['wiki_02359'],طنجة,1,1,0,"مدعوم: نعم
مطابق: لا",0
w003,F,P3,['wiki_01011'],المعلومة غير متوفرة في النصوص,0,0,0,"مدعوم: لا
مطابق: لا",1
w004,F,P3,['wiki_01012'],"ارتفعت نسبة الطاقة الريحية من 2,8% في عام 2010 إلى 8,1% في عام 2015.",1,1,1,"مدعوم: نعم
مطابق: نعم",0
w005,F,P3,['wiki_01012'],"1,6 طن للفرد الواحد",1,1,1,"مدعوم: نعم
مطابق: نعم",0
w006,F,P3,['wiki_00564'],"المعدل وصل لـ12,8% فالفصل الثاني ديال 2025.",1,1,1,"مدعوم: نعم
مطابق: نعم",0
w007,F,P3,['wiki_00564'],شكيب بنموسى,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w008,F,P3,['wiki_00564'],المعدل انتقل من 10.5% إلى 21.4% بالوسط القروي.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w009,F,P3,['wiki_02608'],المعدل التضخمي بقي منخفضا عند نسبة 0.7% accordance to the report.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w010,F,P3,['wiki_02608'],3.5٪,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w011,F,P3,['wiki_02608'],17.9%,1,0,0,"مدعوم: لا
مطابق: لا",0
w012,F,P3,['wiki_02230'],فاتح أبريل 1998,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w013,F,P3,['wiki_02230'],حتى 31 دجنبر 2011.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w014,F,P3,['wiki_02691'],المعلومة غير متوفرة في النصوص,1,1,0,"مدعوم: نعم
مطابق: لا",1
w015,F,P3,['wiki_02691'],"رافق ارتفاع معدل التمدن من 29% سنة 1960 إلى 62,8% سنة 2024.",1,1,1,"مدعوم: نعم
مطابق: نعم",0
w016,F,P3,['wiki_02691'],"المعدل السكاني انخفض إلى 0,85%.",1,1,0,"مدعوم: نعم
مطابق: لا",0
w017,F,P3,['wiki_01011'],"88,8٪",1,1,1,"مدعوم: نعم
مطابق: نعم",0
w018,F,P3,['wiki_01011'],"لا يمثل الإنتاج الوطني من الطاقة أكثر من %9,4 من الحاجيات ديال البلاد.",1,1,1,"مدعوم: نعم
مطابق: نعم",0
w019,F,P3,['wiki_00436'],15%,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w020,F,P3,['wiki_00436'],مواد الطاقية ومواد التجهيز والمواد الاستهلاكية,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w021,F,P3,['wiki_01430'],55.8 %,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w022,F,P3,['wiki_01430'],المصاريف ديال حرب الصحرا كانت تقريبا مليون دولار يوميا.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w023,F,P3,['wiki_00350'],سجلت اتفاقية التجارة الحرة بين المغرب وأمريكا يوم 15 يونيو 2004.,0,1,0,"مدعوم: نعم
مطابق: لا",0
w024,F,P3,['wiki_00574'],بشحال زادو صادرات المغرب ديال النسيج لأمريكا فـ2006؟ نسبة %122.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w025,F,P3,['wiki_00574'],قطاعي السياحة والنسيج,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w026,F,P3,['wiki_01297'],سنة 2025.,1,1,0,"مدعوم: نعم
مطابق: لا",0
w027,F,P3,['wiki_01011'],المعلومة غير متوفرة في النصوص,0,0,0,"مدعوم: لا
مطابق: لا",1
w028,F,P3,['wiki_02790'],طنجة وأكادير والعيون,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w029,F,P3,['wiki_02790'],الناتج الداخلي الخام لقطاع الصيد البحري انتقل من 8.3 إلى 15 مليار درهم ما بين 2007 و2015.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w030,F,P3,['wiki_02790'],سنة 2016 بلغ الإنتاج حوالي 1.46 مليون طن.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w031,F,P3,['wiki_01281'],"56,5%",1,1,1,"مدعوم: نعم
مطابق: نعم",0
w032,F,P3,['wiki_01281'],المتوسط 3.750 دولار أمريكي للفرد,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w033,F,P3,['wiki_01281'],المغرب يحتل المرتبة 107 في إنتاجية القوى العاملة حسب تقرير منظمة العمل الدولية لسنة 2023.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w034,F,P3,['wiki_02387'],وصل إنتاج الطاقة الكهرمائية إلى 2700 مليون كيلواط في 2004.,0,1,1,"مدعوم: نعم
مطابق: نعم",0
w035,F,P3,['wiki_01379'],تبلغ الحصة ديال المدارات المسقية فناتج المحلي الخام بين 7% و10%.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w036,F,P3,['wiki_02384'],المغرب يستورد 40% حتى 60% من حاجيات الحبوب.,0,1,1,"مدعوم: نعم
مطابق: نعم",0
w037,F,P3,['chunk_007'],تشغل الفلاحة نسبة كبيرة من اليد العاملة في المغرب.,0,1,0,"مدعوم: نعم
مطابق: لا",0
w038,F,P3,['wiki_02646'],وصل عدد سكان عين بني مطهر في 2014 إلى 16289 نسمة.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w039,F,P3,['wiki_02635'],المعلومة غير متوفرة في النصوص,0,1,1,"مدعوم: نعم
مطابق: نعم",1
w040,F,P3,['wiki_00814'],عدد المؤسسات الابتدائية التي استغلت في الدار البيضاء خلال الموسم الدراسي 2008/2009 هو 435 مدرسة.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w041,F,P3,['wiki_01106'],المغرب يتوفر على %75 من الاحتياطي العالمي ديال الفوسفاط.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w042,F,P3,['wiki_01106'],الصين,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w043,F,P3,['wiki_02193'],المعلومة غير متوفرة في النصوص,0,1,0,"مدعوم: نعم
مطابق: لا",1
w044,F,P3,['wiki_02194'],نسبة الفئة العمرية أقل من 15 عام في إقليم خنيفرة هي 24.5%.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w045,F,P3,['wiki_01074'],لتشجيع الاستثمارات والصادرات، ومساهمة في تمويل مشروع طرامواي الرباط - سلا.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w046,F,P3,['wiki_01663'],1503 جماعة,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w047,F,P3,['wiki_01378'],"1,050,000 هكتار",0,1,1,"مدعوم: نعم
مطابق: نعم",0
w048,F,P3,['wiki_01378'],تساهم الزراعة المسقية في 75% من الصادرات الفلاحية.,0,1,1,"مدعوم: نعم
مطابق: نعم",0
w049,F,P3,['wiki_02609'],2.5%,1,0,0,"مدعوم: لا
مطابق: لا",0
w050,F,P3,['wiki_02609'],خفض الدين العام إلى 60% من إجمالي الناتج المحلي بحلول عام 2021.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w051,F,P3,['wiki_01040'],ثمانية وعشرين سنة,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w052,F,P3,['wiki_01040'],19 ماي 1881م,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w053,F,P3,['wiki_02950'],المعلومة غير متوفرة في النصوص,0,1,0,"مدعوم: نعم
مطابق: لا",1
w054,F,P3,['wiki_02950'],المعلومة غير متوفرة في النصوص,0,0,0,"مدعوم: لا
مطابق: لا",1
w055,F,P3,['wiki_00949'],الموقع ديال النقوش الصخرية كاينة فإقليم السمارة كاين أكثر من أربعة وثلاثون موقعا.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w056,F,P3,['wiki_00949'],ترجع النقوش الصخرية إلى 4000-ق-م 8000-ق.م,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w057,F,P3,['wiki_02594'],سعيد العلام,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w058,F,P3,['wiki_02594'],جائزة كتارا للرواية العربية وفازت بها الرواية في عام 2020.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w059,F,P3,['wiki_01477'],بوليساريو اقترحت إشراك الصحراويين الذين تم إحصاؤهم من قبل الاستعمار الإسباني سنة 1974م.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w060,F,P3,['wiki_01477'],السلطات الإسبانية رحلت القبائل الصحراوية فـ1969م إلى إقليم واد نون في المغرب.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w061,F,P3,['wiki_00652'],13 مايو 1801,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w062,F,P3,['wiki_00652'],湯姆斯·傑斐遜,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w063,F,P3,['wiki_00873'],الزربية و الجلباب.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w064,F,P3,['wiki_00873'],"صناعة الفخار، الدباغة، ضياغة الحلي是非中文回答，以下是翻译后的回答：

这些已消失的工艺包括陶瓷制造、鞣制和珠宝制作。",1,1,1,"مدعوم: نعم
مطابق: نعم",0
w065,F,P3,['wiki_00622'],عاش الأمازيغ في منطقة الأطلس المتوسط في جماعات منعزلة ومغلقة، دون علاقات واضحة مع القبائل المجاورة.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w066,F,P3,['wiki_00622'],المعلومة غير متوفرة في النصوص,1,0,0,"مدعوم: لا
مطابق: لا",1
w067,F,P3,['wiki_00872'],الوحدة ديال التبريد لي كتحفظ التفاح في الريش كتحفظ 1600 طن.,0,1,1,"مدعوم: نعم
مطابق: نعم",0
w068,F,P3,['wiki_00872'],مدينة مكناس,0,1,1,"مدعوم: نعم
مطابق: نعم",0
w069,F,P3,['wiki_00193'],1500 متر,1,1,0,"مدعوم: نعم
مطابق: لا",0
w070,F,P3,['wiki_01791'],المعلومة غير متوفرة في النصوص,0,1,0,"مدعوم: نعم
مطابق: لا",1
w071,F,P3,['wiki_01791'],المعلومة غير متوفرة في النصوص,0,1,1,"مدعوم: نعم
مطابق: نعم",1
w072,F,P3,['wiki_01795'],1614 و1681,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w073,F,P3,['wiki_02019'],يوليو - غشت 1947,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w074,F,P3,['wiki_02015'],المعلومة غير متوفرة في النصوص,0,0,0,"مدعوم: لا
مطابق: لا",1
w075,F,P3,['wiki_01101'],تنتشر السلالة ديال البقر والماس زعير في كل من منطقة الرماني وزمور وزعير وقبائل زيان خاصة في منطقة مريرت.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w076,F,P3,['wiki_01101'],سنة 1981,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w077,F,P3,['wiki_01101'],سلالة مكناس,1,0,1,"مدعوم: لا
مطابق: نعم",0
w078,F,P3,['wiki_00645'],مدينة الحاجب كاينة على ارتفاع 1200 متر فوق سطح البحر.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w079,F,P3,['wiki_00643'],تبعد مدينة الحاجب عن مكناس بمسافة 32 كلم.,0,1,1,"مدعوم: نعم
مطابق: نعم",0
w080,F,P3,['wiki_00645'],المغارة التي تشبه وجه الأسد,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w081,F,P3,['wiki_01214'],المعلومة غير متوفرة في النصوص,0,0,0,"مدعوم: لا
مطابق: لا",1
w082,F,P3,['wiki_01216'],الأيام الثلاثة الأولى مخصصة للمحترفين، والأيام الثلاثة الأخرى مفتوحة لعامة الناس.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w083,F,P3,['wiki_01216'],"مساحة المعرض الدولي للفلاحة بالمغرب تبلغ 370,000 m2.",1,1,1,"مدعوم: نعم
مطابق: نعم",0
w084,F,P3,['wiki_02925'],السياحة,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w085,F,P3,['wiki_02926'],المشاكل اللي كتعاني منها مدينة مرزوكة هي الغياب المتكرر للأساتذة ومرافق المدرسة المهمشة وعدم وجود مدارس إعدادية أو ثانوية.,0,1,0,"مدعوم: نعم
مطابق: لا",0
w086,F,P3,['wiki_01372'],تم افتتاحها سنة 2012.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w087,F,P3,['wiki_01372'],120 كيلومترًا.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w088,F,P3,['wiki_01372'],المساحة ديال المنطقة الحرة الأطلسية تقارب 500 هكتار.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w089,F,P3,['wiki_01161'],أُحدثت اللجنة الوطنية لمناخ الأعمال سنة 2009، ويرأسها رئيس الحكومة.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w090,F,P3,['wiki_01161'],"الcommittee's objective is to propose measures aimed at improving the legal and regulatory framework for business and coordinate their implementation, while evaluating their impact on relevant sectors.",1,1,1,"مدعوم: نعم
مطابق: نعم",0
w091,F,P3,['wiki_00904'],المعلومة غير متوفرة في النصوص,1,0,0,"مدعوم: لا
مطابق: لا",1
w092,F,P3,['wiki_00904'],مدينة مراكش كانت تعتبر أكبر وأهم مدينة أمازيغية في ذلك الوقت.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w093,F,P3,['wiki_00323'],المعلومة غير متوفرة في النصوص,0,0,0,"مدعوم: لا
مطابق: لا",1
w094,F,P3,['wiki_00324'],شنقيط,1,0,0,"مدعوم: لا
مطابق: لا",0
w095,F,P3,['wiki_02031'],2 كم,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w096,F,P3,['wiki_00650'],مرسوم رقم 2.24.1122,1,1,0,"مدعوم: نعم
مطابق: لا",0
w097,F,P3,['wiki_00650'],توحيد الحد الأدنى للأجور بين القطاعات الفلاحية وغير الفلاحية خلال ثلاث سنوات,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w098,F,P3,['wiki_01204'],المدرسة البوعنانية تبنيت في عامي 1350م و1355م.,1,0,0,"مدعوم: لا
مطابق: لا",0
w099,F,P3,['wiki_01204'],باب بوجلود هو المدخل الرئيسي ديال فاس البالي.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w100,F,P3,['wiki_01367'],المقاعد كاينة فطائرة بوينغ 767-300 هي 167 مقعد.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w101,F,P3,['wiki_02635'],المعلومة غير متوفرة في النصوص,0,1,1,"مدعوم: نعم
مطابق: نعم",1
w102,F,P3,['wiki_02640'],تفوق 39.6 درجة مئوية في فصل الصيف.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w103,F,P3,['wiki_02640'],واد الشارف واد تبودة وادي مسخسخة وادي وزين,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w104,F,P3,['wiki_00431'],تداخل النزعة اللبرالية مع التوجيه الاقتصادي، إضافة إلى سياسة تجارية حمائية، وتدخل وازن للسلطات الحكومية في السياسات الاقتصادية والاجتماعية.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w105,F,P3,['wiki_00431'],أولى الأوراش الاقتصادية ديال أولى الحكومات المغربية من بعد الاستقلال تخص إرساء الاستقلالية الاقتصادية، لدولة خارجة للتو من الاستعمار.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w106,F,P3,['wiki_00565'],تأسس البنك المخزني المغربي سنة 1907 في طنجة.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w107,F,P3,['wiki_00565'],1955,1,0,0,"مدعوم: لا
مطابق: لا",0
w108,F,P3,['wiki_00692'],المؤتمر تم تنظيمه لتجنب التوتر و المناقشة حول وضع المغرب.,0,1,0,"مدعوم: نعم
مطابق: لا",0
w109,F,P3,['wiki_00738'],أحمد بن المهدي الغزال,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w110,F,P3,['wiki_00738'],لتجديد الصلح بين الدولتين، وإطلاق صراح الأسرى الجزائريين بإسبانيا,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w111,F,P3,['wiki_02472'],بعض يرجعها إلى اللغة الأمازيغية من كلمة «أصفراو» ويعني المنطقة المقعرة.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w112,F,P3,['wiki_02472'],كانوا ساكنين في الكهوف والمغارات.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w113,F,P3,['wiki_02472'],بلدة البهاليل,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w114,F,P3,['wiki_01117'],القصر الصغير يقع على بعد 35 كلم من الطريق الرابطة بين طنجة وتطوان.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w115,F,P3,['wiki_01117'],مسجد، وحمام، ومركز تجاري.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w116,F,P3,['wiki_01117'],استولى الجيش البرتغالي على القصر الصغير في يوم 23 أكتوبر 1458م وقائد ال Invasion كان ألفونس الخامس.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w117,F,P3,['wiki_01242'],ألبرت حوراني,1,0,1,"مدعوم: لا
مطابق: نعم",0
w118,F,P3,['wiki_01242'],المحامِم والوزارات والجيش,1,0,0,"مدعوم: لا
مطابق: لا",0
w119,F,P3,['wiki_01894'],المساحة الإجمالية للقصبة المخزنية في تزنيت تبلغ 6704م² والأبراج فيها تبلغ 5.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w120,F,P3,['wiki_01894'],تنسب إلى القائد الحاحي محمد أغناج.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
